Number_of_Survivors,Migration_route,serial,Coordinates_Fixed,Website_Date_Fixed,lat,lon,random,Region_of_Incident
,Afghanistan to Iran,9779,"56.2781423','27.1793466",2021-03-02,27.1793466,56.2781423,0.011677181,Southern Asia
,Afghanistan to Iran,9780,"56.2781423','27.1793466",2021-03-05,27.1793466,56.2781423,0.528740333,Southern Asia
,Afghanistan to Iran,9781,"52.51236196','29.63186286",2021-03-07,29.63186286,52.51236196,0.646459337,Southern Asia
,Afghanistan to Iran,9782,"52.50577501','32.25398987",2021-03-09,32.25398987,52.50577501,0.073049394,Southern Asia
,Afghanistan to Iran,9783,"60.68482798','27.21161534",2021-03-10,27.21161534,60.68482798,0.86975833,Southern Asia
,Afghanistan to Iran,9784,"59.09646157','36.81293079",2021-03-10,36.81293079,59.09646157,0.295679523,Southern Asia
,Afghanistan to Iran,9785,"57.57054013','28.95046741",2021-03-11,28.95046741,57.57054013,0.461935543,Southern Asia
,Afghanistan to Iran,9786,"56.2781423','27.1793466",2021-03-11,27.1793466,56.2781423,0.488456228,Southern Asia
,Afghanistan to Iran,9787,"50.66559392','29.59303024",2021-03-12,29.59303024,50.66559392,0.006235712,Southern Asia
,Afghanistan to Iran,9788,"61.50177317','31.05124289",2021-03-16,31.05124289,61.50177317,0.211686929,Southern Asia
,Afghanistan to Iran,9789,"61.50177317','31.05124289",2021-03-16,31.05124289,61.50177317,0.018727964,Southern Asia
,Afghanistan to Iran,9790,"58.1782498','29.1403563",2021-03-18,29.1403563,58.1782498,0.43117798,Southern Asia
,Afghanistan to Iran,9791,"58.1782498','29.1403563",2021-03-18,29.1403563,58.1782498,0.658598604,Southern Asia
,Afghanistan to Iran,9792,"58.1782498','29.1403563",2021-03-18,29.1403563,58.1782498,0.91344968,Southern Asia
,Afghanistan to Iran,9793,"58.1782498','29.1403563",2021-03-18,29.1403563,58.1782498,0.624949555,Southern Asia
,Afghanistan to Iran,9794,"58.1782498','29.1403563",2021-03-18,29.1403563,58.1782498,0.246382954,Southern Asia
,Afghanistan to Iran,9795,"58.1782498','29.1403563",2021-03-18,29.1403563,58.1782498,0.724502693,Southern Asia
,Afghanistan to Iran,9796,"58.1782498','29.1403563",2021-03-18,29.1403563,58.1782498,0.429657116,Southern Asia
,Afghanistan to Iran,9797,"58.1782498','29.1403563",2021-03-18,29.1403563,58.1782498,0.259582416,Southern Asia
,Afghanistan to Iran,9798,"52.51236196','29.63186286",2021-03-19,29.63186286,52.51236196,0.802096174,Southern Asia
,Afghanistan to Iran,9799,"52.51236196','29.63186286",2021-03-19,29.63186286,52.51236196,0.571464643,Southern Asia
,Afghanistan to Iran,9800,"62.35316592','27.35022729",2021-03-21,27.35022729,62.35316592,0.430051994,Southern Asia
,Afghanistan to Iran,9801,"58.1782498','29.1403563",2021-03-24,29.1403563,58.1782498,0.886589439,Southern Asia
,Afghanistan to Iran,9802,"56.23307736','27.1892535",2021-03-28,27.1892535,56.23307736,0.206583842,Southern Asia
,Afghanistan to Iran,9803,"57.1494704','27.5435505",2021-03-28,27.5435505,57.1494704,0.308457228,Southern Asia
,Afghanistan to Iran,9804,"58.1782498','29.1403563",2021-03-29,29.1403563,58.1782498,0.702635649,Southern Asia
,Afghanistan to Iran,9805,"52.51236196','29.63186286",2021-03-30,29.63186286,52.51236196,0.477970446,Southern Asia
,Afghanistan to Iran,9806,"58.1782498','29.1403563",2021-03-31,29.1403563,58.1782498,0.087473671,Southern Asia
,Afghanistan to Iran,9807,"58.1782498','29.1403563",2021-03-31,29.1403563,58.1782498,0.158352072,Southern Asia
,Afghanistan to Iran,9808,"58.1782498','29.1403563",2021-03-31,29.1403563,58.1782498,0.928660811,Southern Asia
,Afghanistan to Iran,9809,"54.92222284','30.26262238",2021-03-31,30.26262238,54.92222284,0.81107249,Southern Asia
,Afghanistan to Iran,9810,"54.33057395','31.88472913",2021-03-31,31.88472913,54.33057395,0.867260305,Southern Asia
,Afghanistan to Iran,9811,"56.2781423','27.1793466",2021-04-02,27.1793466,56.2781423,0.954336207,Southern Asia
,Afghanistan to Iran,9812,"62.35316592','27.35022729",2021-04-03,27.35022729,62.35316592,0.648865789,Southern Asia
,Afghanistan to Iran,9813,"56.2781423','27.1793466",2021-04-04,27.1793466,56.2781423,0.890687332,Southern Asia
,Afghanistan to Iran,9814,"58.1782498','29.1403563",2021-04-04,29.1403563,58.1782498,0.295618438,Southern Asia
,Afghanistan to Iran,9815,"58.1782498','29.1403563",2021-04-04,29.1403563,58.1782498,0.980221475,Southern Asia
,Afghanistan to Iran,9816,"62.35316592','27.35022729",2021-04-04,27.35022729,62.35316592,0.72605656,Southern Asia
,Afghanistan to Iran,9817,"59.39773944','36.44746436",2021-04-04,36.44746436,59.39773944,0.637700584,Southern Asia
,Afghanistan to Iran,9818,"60.86744515','29.47645121",2021-04-05,29.47645121,60.86744515,0.410670164,Southern Asia
,Afghanistan to Iran,9819,"52.8090266','27.35710118",2021-04-07,27.35710118,52.8090266,0.569887794,Southern Asia
,Afghanistan to Iran,9820,"61.68389773','30.89202146",2021-04-08,30.89202146,61.68389773,0.980143779,Southern Asia
,Afghanistan to Iran,9821,"62.35316592','27.35022729",2021-04-08,27.35022729,62.35316592,0.900254955,Southern Asia
,Afghanistan to Iran,9822,"60.86744515','29.47645121",2021-04-10,29.47645121,60.86744515,0.474282963,Southern Asia
,Afghanistan to Iran,9823,"60.86744515','29.47645121",2021-04-10,29.47645121,60.86744515,0.362956148,Southern Asia
,Afghanistan to Iran,9824,"61.1628427','28.868884",2021-04-10,28.868884,61.1628427,0.747461763,Southern Asia
,Afghanistan to Iran,9825,"61.68389773','30.89202146",2021-04-13,30.89202146,61.68389773,0.494213145,Southern Asia
,Afghanistan to Iran,9826,"61.68389773','30.89202146",2021-04-13,30.89202146,61.68389773,0.86992347,Southern Asia
,Afghanistan to Iran,9827,"52.51236196','29.63186286",2021-04-14,29.63186286,52.51236196,0.924564061,Southern Asia
,Afghanistan to Iran,9828,"57.0662465','30.27629382",2021-04-18,30.27629382,57.0662465,0.517657549,Southern Asia
,Afghanistan to Iran,9829,"50.90279461','28.89461767",2021-04-19,28.89461767,50.90279461,0.489111346,Southern Asia
,Afghanistan to Iran,9830,"52.32536','27.82817",2021-04-21,27.82817,52.32536,0.73716007,Southern Asia
,Afghanistan to Iran,9831,"57.72427834','27.99566687",2021-04-22,27.99566687,57.72427834,0.817540771,Southern Asia
,Afghanistan to Iran,9832,"57.57054013','28.95046741",2021-04-23,28.95046741,57.57054013,0.177432428,Southern Asia
,Afghanistan to Iran,9833,"51.2120597','29.2661428",2021-04-25,29.2661428,51.2120597,0.005702836,Southern Asia
,Afghanistan to Iran,9834,"57.72427834','27.99566687",2021-04-25,27.99566687,57.72427834,0.397945007,Southern Asia
,Afghanistan to Iran,9835,"59.0964723','36.8127762",2021-04-25,36.8127762,59.0964723,0.309157336,Southern Asia
,Afghanistan to Iran,9836,"57.57054013','28.95046741",2021-04-25,28.95046741,57.57054013,0.960510901,Southern Asia
,Afghanistan to Iran,9837,"52.51236196','29.63186286",2021-04-25,29.63186286,52.51236196,0.013843045,Southern Asia
,Afghanistan to Iran,9838,"55.78450707','27.26241605",2021-04-28,27.26241605,55.78450707,0.835314961,Southern Asia
,Afghanistan to Iran,9839,"52.51236196','29.63186286",2021-04-29,29.63186286,52.51236196,0.758273658,Southern Asia
,Afghanistan to Iran,9840,"52.51236196','29.63186286",2021-04-30,29.63186286,52.51236196,0.723264858,Southern Asia
,Afghanistan to Iran,9841,"52.50577501','32.25398987",2021-05-02,32.25398987,52.50577501,0.157365927,Southern Asia
,Afghanistan to Iran,9842,"60.86744515','29.47645121",2021-05-02,29.47645121,60.86744515,0.775100314,Southern Asia
,Afghanistan to Iran,9843,"51.66861535','32.81375148",2021-04-24,32.81375148,51.66861535,0.400907105,Southern Asia
,Afghanistan to Iran,9844,"62.35316592','27.35022729",2021-05-05,27.35022729,62.35316592,0.853057839,Southern Asia
,Afghanistan to Iran,9845,"52.51236196','29.63186286",2021-05-06,29.63186286,52.51236196,0.206826257,Southern Asia
,Afghanistan to Iran,9846,"59.13055843','36.66547268",2021-04-25,36.66547268,59.13055843,0.296175506,Southern Asia
,Afghanistan to Iran,9847,"52.51236196','29.63186286",2021-05-07,29.63186286,52.51236196,0.617118423,Southern Asia
,Afghanistan to Iran,9848,"52.51236196','29.63186286",2021-05-09,29.63186286,52.51236196,0.875270862,Southern Asia
,Afghanistan to Iran,9849,"50.92710097','28.91397523",2021-05-09,28.91397523,50.92710097,0.520826696,Southern Asia
,Afghanistan to Iran,9850,"52.50577501','32.25398987",2021-05-10,32.25398987,52.50577501,0.398257409,Southern Asia
,Afghanistan to Iran,9851,"52.51236196','29.63186286",2021-05-14,29.63186286,52.51236196,0.587378227,Southern Asia
,Afghanistan to Iran,9852,"61.68389773','30.89202146",2021-05-17,30.89202146,61.68389773,0.486022015,Southern Asia
,Afghanistan to Iran,9853,"61.68389773','30.89202146",2021-05-17,30.89202146,61.68389773,0.554018471,Southern Asia
,Afghanistan to Iran,9854,"52.51236196','29.63186286",2021-05-22,29.63186286,52.51236196,0.916149497,Southern Asia
,Afghanistan to Iran,9855,"61.50177317','31.05124289",2021-05-23,31.05124289,61.50177317,0.861565002,Southern Asia
,Afghanistan to Iran,9856,"61.50177317','31.05124289",2021-05-23,31.05124289,61.50177317,0.431989997,Southern Asia
,Afghanistan to Iran,9857,"61.50177317','31.05124289",2021-05-23,31.05124289,61.50177317,0.075604717,Southern Asia
,Afghanistan to Iran,9858,"52.51236196','29.63186286",2021-05-24,29.63186286,52.51236196,0.608023457,Southern Asia
,Afghanistan to Iran,9859,"61.50177317','31.05124289",2021-05-24,31.05124289,61.50177317,0.231562587,Southern Asia
,Afghanistan to Iran,9860,"52.51236196','29.63186286",2021-05-27,29.63186286,52.51236196,0.712680095,Southern Asia
,Afghanistan to Iran,9861,"52.51236196','29.63186286",2021-05-27,29.63186286,52.51236196,0.598605306,Southern Asia
,Afghanistan to Iran,9862,"52.51236196','29.63186286",2021-05-27,29.63186286,52.51236196,0.597473498,Southern Asia
,Afghanistan to Iran,9863,"51.04776985','28.94479556",2021-05-28,28.94479556,51.04776985,0.698947873,Southern Asia
,Afghanistan to Iran,9864,"52.51236196','29.63186286",2021-05-29,29.63186286,52.51236196,0.537612958,Southern Asia
,Afghanistan to Iran,9865,"57.0662465','30.27629382",2021-06-01,30.27629382,57.0662465,0.627511042,Southern Asia
,Afghanistan to Iran,9866,"48.8702866','31.3350096",2021-06-01,31.3350096,48.8702866,0.410054072,Southern Asia
,Afghanistan to Iran,9867,"61.50177317','31.05124289",2021-06-01,31.05124289,61.50177317,0.453502172,Southern Asia
,Afghanistan to Iran,9868,"57.0662465','30.27629382",2021-06-01,30.27629382,57.0662465,0.670831335,Southern Asia
,Afghanistan to Iran,9869,"60.86744515','29.47645121",2021-06-02,29.47645121,60.86744515,0.600885314,Southern Asia
,Afghanistan to Iran,9870,"51.44519483','34.03107046",2021-06-02,34.03107046,51.44519483,0.307089505,Southern Asia
,Afghanistan to Iran,9871,"62.35316592','27.35022729",2021-06-03,27.35022729,62.35316592,0.514515925,Southern Asia
,Afghanistan to Iran,9872,"57.0662465','30.27629382",2021-06-04,30.27629382,57.0662465,0.848682922,Southern Asia
,Afghanistan to Iran,9873,"57.6697047','27.2865905",2021-06-05,27.2865905,57.6697047,0.842386825,Southern Asia
,Afghanistan to Iran,9874,"57.6697047','27.2865905",2021-06-05,27.2865905,57.6697047,0.28912336,Southern Asia
,Afghanistan to Iran,9875,"53.33652472','28.72996721",2021-06-05,28.72996721,53.33652472,0.194947168,Southern Asia
,Afghanistan to Iran,9876,"52.52231927','29.67778877",2021-06-05,29.67778877,52.52231927,0.215666771,Southern Asia
,Afghanistan to Iran,9877,"52.51236196','29.63186286",2021-06-06,29.63186286,52.51236196,0.559256947,Southern Asia
,Afghanistan to Iran,9878,"51.10083473','28.53386105",2021-06-06,28.53386105,51.10083473,0.020371509,Southern Asia
,Afghanistan to Iran,9879,"51.10083473','28.53386105",2021-06-06,28.53386105,51.10083473,0.168585651,Southern Asia
,Afghanistan to Iran,9880,"61.50177317','31.05124289",2021-06-09,31.05124289,61.50177317,0.139693867,Southern Asia
,Afghanistan to Iran,9881,"57.57054013','28.95046741",2021-06-09,28.95046741,57.57054013,0.133465942,Southern Asia
,Afghanistan to Iran,9882,"61.50177317','31.05124289",2021-06-10,31.05124289,61.50177317,0.561796434,Southern Asia
,Afghanistan to Iran,9883,"61.50177317','31.05124289",2021-06-05,31.05124289,61.50177317,0.647904262,Southern Asia
,Afghanistan to Iran,9884,"57.0662465','30.27629382",2021-06-10,30.27629382,57.0662465,0.882573066,Southern Asia
,Afghanistan to Iran,9885,"57.57054013','28.95046741",2021-06-10,28.95046741,57.57054013,0.987932615,Southern Asia
,Afghanistan to Iran,9886,"61.16275687','28.86914706",2021-06-11,28.86914706,61.16275687,0.763893657,Southern Asia
,Afghanistan to Iran,9887,"62.35316592','27.35022729",2021-06-11,27.35022729,62.35316592,0.091815362,Southern Asia
,Afghanistan to Iran,9888,"52.51236196','29.63186286",2021-06-12,29.63186286,52.51236196,0.801124682,Southern Asia
,Afghanistan to Iran,9889,"56.23307736','27.1892535",2021-06-13,27.1892535,56.23307736,0.465072082,Southern Asia
,Afghanistan to Iran,9890,"60.68482798','27.21161534",2021-06-14,27.21161534,60.68482798,0.660788304,Southern Asia
,Afghanistan to Iran,9891,"62.35316592','27.35022729",2021-06-15,27.35022729,62.35316592,0.571641534,Southern Asia
,Afghanistan to Iran,9892,"52.51236196','29.63186286",2021-06-16,29.63186286,52.51236196,0.661492906,Southern Asia
,Afghanistan to Iran,9893,"57.0662465','30.27629382",2021-06-17,30.27629382,57.0662465,0.982756838,Southern Asia
,Afghanistan to Iran,9894,"50.92710097','28.91397523",2021-06-17,28.91397523,50.92710097,0.832207411,Southern Asia
,Afghanistan to Iran,9895,"60.86744515','29.47645121",2021-06-19,29.47645121,60.86744515,0.856446342,Southern Asia
,Afghanistan to Iran,9896,"60.86744515','29.47645121",2021-06-20,29.47645121,60.86744515,0.504162028,Southern Asia
,Afghanistan to Iran,9897,"60.86744515','29.47645121",2021-06-24,29.47645121,60.86744515,0.302893352,Southern Asia
,Afghanistan to Iran,9898,"60.86744515','29.47645121",2021-06-24,29.47645121,60.86744515,0.280404314,Southern Asia
,Afghanistan to Iran,9899,"60.86744515','29.47645121",2021-06-24,29.47645121,60.86744515,0.783352109,Southern Asia
,Afghanistan to Iran,9900,"58.1782498','29.1403563",2021-06-24,29.1403563,58.1782498,0.294222469,Southern Asia
,Afghanistan to Iran,9901,"57.57054013','28.95046741",2021-06-25,28.95046741,57.57054013,0.637121064,Southern Asia
,Afghanistan to Iran,9902,"50.92710097','28.91397523",2021-06-25,28.91397523,50.92710097,0.425572562,Southern Asia
,Afghanistan to Iran,9903,"61.19603687','28.23007995",2021-06-25,28.23007995,61.19603687,0.799445309,Southern Asia
,Afghanistan to Iran,9904,"61.68389773','30.89202146",2021-06-28,30.89202146,61.68389773,0.525058974,Southern Asia
,Afghanistan to Iran,9905,"54.079164','32.213049",2021-06-29,32.213049,54.079164,0.729126944,Southern Asia
,Afghanistan to Iran,9906,"62.35316592','27.35022729",2021-06-29,27.35022729,62.35316592,0.762183511,Southern Asia
,Afghanistan to Iran,9907,"59.0964723','36.8127762",2021-06-30,36.8127762,59.0964723,0.520386704,Southern Asia
,Afghanistan to Iran,9908,"54.013255','26.526372",2021-07-01,26.526372,54.013255,0.645963108,Southern Asia
,Afghanistan to Iran,9909,"60.657897','25.305077",2021-07-01,25.305077,60.657897,0.656436646,Southern Asia
,Afghanistan to Iran,9910,"52.51236196','29.63186286",2021-07-01,29.63186286,52.51236196,0.708238058,Southern Asia
,Afghanistan to Iran,9911,"56.2781423','27.1793466",2021-07-01,27.1793466,56.2781423,0.393486035,Southern Asia
,Afghanistan to Iran,9912,"60.851173','29.516516",2021-07-01,29.516516,60.851173,0.767575083,Southern Asia
,Afghanistan to Iran,9913,"54.312756','27.673846",2021-07-02,27.673846,54.312756,0.25685264,Southern Asia
,Afghanistan to Iran,9914,"60.68482798','27.21161534",2021-07-02,27.21161534,60.68482798,0.699769583,Southern Asia
,Afghanistan to Iran,9915,"62.35316592','27.35022729",2021-07-02,27.35022729,62.35316592,0.907997289,Southern Asia
,Afghanistan to Iran,9916,"61.50177317','31.05124289",2021-07-03,31.05124289,61.50177317,0.158745256,Southern Asia
,Afghanistan to Iran,9917,"50.92710097','28.91397523",2021-07-05,28.91397523,50.92710097,0.263828842,Southern Asia
,Afghanistan to Iran,9918,"56.00364259','30.30573986",2021-07-06,30.30573986,56.00364259,0.555269589,Southern Asia
,Afghanistan to Iran,9919,"54.33057395','31.88472913",2021-07-07,31.88472913,54.33057395,0.666224499,Southern Asia
,Afghanistan to Iran,9920,"61.50177317','31.05124289",2021-07-08,31.05124289,61.50177317,0.122744268,Southern Asia
,Afghanistan to Iran,9921,"57.0662465','30.27629382",2021-07-08,30.27629382,57.0662465,0.582585169,Southern Asia
,Afghanistan to Iran,9922,"57.0662465','30.27629382",2021-07-09,30.27629382,57.0662465,0.895884224,Southern Asia
,Afghanistan to Iran,9923,"52.50577501','32.25398987",2021-07-09,32.25398987,52.50577501,0.915695491,Southern Asia
,Afghanistan to Iran,9924,"62.35316592','27.35022729",2021-07-10,27.35022729,62.35316592,0.76671457,Southern Asia
,Afghanistan to Iran,9925,"51.588056','30.668333",2021-07-10,30.668333,51.588056,0.784140532,Southern Asia
,Afghanistan to Iran,9926,"57.0662465','30.27629382",2021-07-11,30.27629382,57.0662465,0.625077022,Southern Asia
,Afghanistan to Iran,9927,"56.586928','29.907916",2021-07-13,29.907916,56.586928,0.589576302,Southern Asia
,Afghanistan to Iran,9928,"57.57054013','28.95046741",2021-07-14,28.95046741,57.57054013,0.770670387,Southern Asia
,Afghanistan to Iran,9929,"56.00364259','30.30573986",2021-07-15,30.30573986,56.00364259,0.30262343,Southern Asia
,Afghanistan to Iran,9930,"60.479822','27.190837",2021-07-15,27.190837,60.479822,0.703457413,Southern Asia
,Afghanistan to Iran,9931,"54.33057395','31.88472913",2021-07-15,31.88472913,54.33057395,0.750844526,Southern Asia
,Afghanistan to Iran,9932,"52.51236196','29.63186286",2021-07-15,29.63186286,52.51236196,0.517069114,Southern Asia
,Afghanistan to Iran,9933,"60.86744515','29.47645121",2021-07-15,29.47645121,60.86744515,0.135509547,Southern Asia
