Number_of_Survivors,Migration_route,serial,Coordinates_Fixed,Website_Date_Fixed,lat,lon,random,Region_of_Incident
46.0,Western Africa / Atlantic route to the Canary Islands,10658,"-13.459169','27.15519562",2022-05-15,27.15519562,-13.459169,0.10794494,Northern Africa
12.0,Western Africa / Atlantic route to the Canary Islands,10659,"-14.50032','26.12291766",2022-05-08,26.12291766,-14.50032,0.786860081,Northern Africa
21.0,Afghanistan to Iran,10701,"61.196037','28.23007995",2022-04-14,28.23007995,61.196037,0.143475296,Southern Asia
8.0,Afghanistan to Iran,10702,"61.196037','28.23007995",2022-03-14,28.23007995,61.196037,0.612609857,Southern Asia
1.0,Afghanistan to Iran,10707,"52.512362','29.63186286",2022-04-15,29.63186286,52.512362,0.983528941,Southern Asia
1.0,Afghanistan to Iran,10718,"58.352097','29.09961285",2022-04-19,29.09961285,58.352097,0.374095726,Southern Asia
2.0,Afghanistan to Iran,10723,"52.512362','29.63186286",2022-04-21,29.63186286,52.512362,0.720131404,Southern Asia
5.0,Afghanistan to Iran,10724,"60.684828','27.21161534",2022-04-22,27.21161534,60.684828,0.22516626,Southern Asia
1.0,Afghanistan to Iran,10729,"52.512362','29.63186286",2022-04-28,29.63186286,52.512362,0.040150839,Southern Asia
1.0,Afghanistan to Iran,10738,"50.927101','28.91397523",2022-05-06,28.91397523,50.927101,0.913180227,Southern Asia
5.0,Horn of Africa to Yemen crossing,10751,"42.848972','12.4566755",2022-05-16,12.4566755,42.848972,0.930735341,Eastern Africa
7.0,Horn of Africa to Yemen crossing,10752,"42.848972','12.4566755",2022-05-17,12.4566755,42.848972,0.406130494,Eastern Africa
44.0,Central Mediterranean,10765,"11.005554','35.01667431",2022-05-20,35.01667431,11.005554,0.356941754,Mediterranean
13.0,Central Mediterranean,10770,"12.46554','32.96603379",2022-05-24,32.96603379,12.46554,0.391482067,Mediterranean
38.0,Dominican Republic to Puerto Rico,10773,"-67.472731','18.38482533",2022-05-12,18.38482533,-67.472731,0.975814472,Caribbean
24.0,Central Mediterranean,10779,"11.188245','34.59483841",2022-05-24,34.59483841,11.188245,0.925551848,Mediterranean
23.0,Sahara Desert crossing,10782,"12.875758','18.96745832",2022-05-16,18.96745832,12.875758,0.999845717,Western Africa
84.0,Central Mediterranean,10786,"12.469911','33.34965437",2022-06-03,33.34965437,12.469911,0.456490236,Mediterranean
31.0,Eastern Mediterranean,10790,"32.310198','34.95898114",2022-06-02,34.95898114,32.310198,0.736826565,Mediterranean
12.0,Western Mediterranean,10794,"-1.202884','37.13257533",2022-06-08,37.13257533,-1.202884,0.471063456,Mediterranean
2.0,US-Mexico border crossing,10804,"-100.510954','28.69439313",2022-05-26,28.69439313,-100.510954,0.367726119,Central America
1.0,US-Mexico border crossing,10806,"-98.281114','26.09948251",2022-05-29,26.09948251,-98.281114,0.505125071,Central America
1.0,US-Mexico border crossing,10813,"-117.122474','32.54505785",2022-05-31,32.54505785,-117.122474,0.432051235,North America
20.0,US-Mexico border crossing,10821,"-99.273316','28.3230795",2022-06-03,28.3230795,-99.273316,0.939558749,North America
5.0,Western Mediterranean,10832,"1.45611','38.64112797",2022-06-09,38.64112797,1.45611,0.694220499,Mediterranean
16.0,Türkiye-Europe land route,10833,"25.523696','41.02307738",2022-06-12,41.02307738,25.523696,0.997774576,Europe
14.0,Central Mediterranean,10834,"11.51013','33.2084609",2022-06-08,33.2084609,11.51013,0.763893868,Mediterranean
9.0,US-Mexico border crossing,10835,"-102.09038','29.48136619",2022-06-11,29.48136619,-102.09038,0.099094225,Central America
4.0,Italy to France,10841,"7.205781','43.67617301",2022-06-16,43.67617301,7.205781,0.215381172,Europe
11.0,US-Mexico border crossing,10947,"-99.537595','25.70398741",2022-06-22,25.70398741,-99.537595,0.704815249,Central America
1.0,US-Mexico border crossing,10951,"-106.6102837','31.78526936",2022-06-18,31.78526936,-106.6102837,0.215521724,North America
71.0,Central Mediterranean,10956,"12.57','33.41",2022-06-27,33.41,12.57,0.07250147,Mediterranean
92.0,Western Africa / Atlantic route to the Canary Islands,10958,"-16.751966','12.93071242",2022-06-27,12.93071242,-16.751966,0.064365412,Western Africa
81.0,Central Mediterranean,10961,"13.81829','33.10849385",2022-07-01,33.10849385,13.81829,0.286777035,Mediterranean
11.0,Central Mediterranean,10963,"10.789969','33.67551479",2022-06-30,33.67551479,10.789969,0.850612541,Mediterranean
1.0,US-Mexico border crossing,10965,"-100.324368','24.80836914",2022-07-01,24.80836914,-100.324368,0.066047656,Central America
61.0,Central Mediterranean,10969,"12.215903','33.21403451",2022-07-01,33.21403451,12.215903,0.526438816,Mediterranean
18.0,Central Mediterranean,10970,"12.440782','32.9098559",2022-07-03,32.9098559,12.440782,0.228630825,Mediterranean
2.0,US-Mexico border crossing,10974,"-99.329223','28.12466981",2022-06-30,28.12466981,-99.329223,0.733870542,North America
2.0,US-Mexico border crossing,10975,"-98.374869','26.23409404",2022-06-29,26.23409404,-98.374869,0.781295583,North America
7.0,Western Balkans,10977,"19.694719','46.17286825",2022-07-02,46.17286825,19.694719,0.320154339,Europe
3.0,US-Mexico border crossing,10978,"-106.470777','31.75401315",2022-06-09,31.75401315,-106.470777,0.044235231,North America
39.0,Iran to Türkiye,10979,"44.141943','38.38531151",2022-07-03,38.38531151,44.141943,0.409385769,Western Asia
108.0,Eastern Mediterranean,11002,"25.260743','37.35629868",2022-06-19,37.35629868,25.260743,0.340749213,Mediterranean
68.0,Central Mediterranean,11008,"11.645121','34.31768799",2022-07-03,34.31768799,11.645121,0.709413752,Mediterranean
49.0,Western Africa / Atlantic route to the Canary Islands,11039,"-15.360709','27.92798063",2022-07-14,27.92798063,-15.360709,0.957616767,Northern Africa
60.0,Central Mediterranean,11042,"13.512123','32.83306599",2022-06-23,32.83306599,13.512123,0.904504056,Mediterranean
25.0,Central Mediterranean,11043,"14.482552','32.51054534",2022-07-06,32.51054534,14.482552,0.259746784,Mediterranean
1.0,Central Mediterranean,11044,"14.289261','32.94151948",2022-07-09,32.94151948,14.289261,0.102433472,Mediterranean
35.0,US-Mexico border crossing,11050,"-99.94464','25.62468235",2022-07-18,25.62468235,-99.94464,0.168709107,Central America
109.0,Central Mediterranean,11054,"11.580736','33.18430326",2022-07-24,33.18430326,11.580736,0.51047483,Mediterranean
674.0,Central Mediterranean,11055,"18.034849','37.12770578",2022-07-23,37.12770578,18.034849,0.163456061,Mediterranean
35.0,Central Mediterranean,11056,"11.736541','33.08234422",2022-07-25,33.08234422,11.736541,0.014892908,Mediterranean
2.0,Western Mediterranean,11059,"-0.237818','36.31036726",2022-07-27,36.31036726,-0.237818,0.899135594,Mediterranean
25.0,Caribbean to US,11060,"-77.584162','25.79293458",2022-07-24,25.79293458,-77.584162,0.885745268,Caribbean
3.0,Horn of Africa to Yemen crossing,11061,"44.896158','13.01811881",2022-07-24,13.01811881,44.896158,0.845443027,Western Asia
23.0,Central Mediterranean,11063,"11.705056','33.11950476",2022-07-27,33.11950476,11.705056,0.416864037,Mediterranean
4.0,Central Mediterranean,11064,"12.453429','32.81768564",2022-07-29,32.81768564,12.453429,0.19520904,Mediterranean
68.0,Dominican Republic to Puerto Rico,11066,"-67.902395','18.08202428",2022-07-28,18.08202428,-67.902395,0.521306143,Caribbean
25.0,Caribbean to US,11074,"-77.584162','25.79293458",2022-07-24,25.79293458,-77.584162,0.554495794,Caribbean
11.0,US-Mexico border crossing,11081,"-106.64538','31.863731",2022-07-27,31.863731,-106.64538,0.521240813,North America
3.0,US-Mexico border crossing,11083,"-98.797366','26.35701519",2022-07-11,26.35701519,-98.797366,0.331489366,North America
3.0,Sahara Desert crossing,11086,"21.915806','25",2022-02-21,25.0,21.915806,0.087541261,Northern Africa
116.0,Western Africa / Atlantic route to the Canary Islands,11094,"-17.867532','21.004474",2022-08-05,21.004474,-17.867532,0.760866321,Western Africa
8.0,Caribbean to US,11095,"-81.513867','24.407137",2022-08-06,24.407137,-81.513867,0.961186403,North America
6.0,Western Mediterranean,11097,"2.959939','36.815066",2022-08-09,36.815066,2.959939,0.938122908,Mediterranean
8.0,Eastern Mediterranean,11099,"27.451066','36.963239",2022-08-08,36.963239,27.451066,0.558023736,Mediterranean
29.0,Eastern Mediterranean,11104,"28.611105','35.037054",2022-08-10,35.037054,28.611105,0.81083795,Mediterranean
20.0,Central Mediterranean,11105,"11.328407','34.891053",2022-08-11,34.891053,11.328407,0.505563464,Mediterranean
62.0,Western Africa / Atlantic route to the Canary Islands,11106,"-15.78874','27.658348",2022-08-11,27.658348,-15.78874,0.982635992,Northern Africa
38.0,Eastern Mediterranean,11108,"26.397364','41.252481",2022-08-09,41.252481,26.397364,0.20700085,Mediterranean
5.0,US-Mexico border crossing,11126,"-111.441183','32.68750651",2022-08-04,32.68750651,-111.441183,0.424407419,North America
9.0,Sahara Desert crossing,11133,"24.9516869','21.8948434",2022-08-09,21.8948434,24.9516869,0.306581024,Northern Africa
17.0,Western Balkans,11135,"17.07044753','48.07163147",2022-08-13,48.07163147,17.07044753,0.735764223,Europe
45.0,Western Africa / Atlantic route to the Canary Islands,11142,"-14.01233473','28.14759721",2022-08-14,28.14759721,-14.01233473,0.042558177,Northern Africa
7.0,US-Mexico border crossing,11143,"-106.6104682','31.87820636",2022-08-15,31.87820636,-106.6104682,0.343019262,North America
1.0,US-Mexico border crossing,11152,"-111.143178','31.926363",2022-07-18,31.926363,-111.143178,0.624433541,North America
2.0,US-Mexico border crossing,11153,"-100.515328','28.743156",2022-08-17,28.743156,-100.515328,0.840496479,Central America
16.0,Caribbean to US,11160,"-64.693659','18.335399",2022-08-21,18.335399,-64.693659,0.323694939,Caribbean
38.0,Western Africa / Atlantic route to the Canary Islands,11163,"-13.841435','26.54432227",2022-08-22,26.54432227,-13.841435,0.861299112,Northern Africa
2.0,US-Mexico border crossing,11166,"-100.510212','28.696799",2022-08-23,28.696799,-100.510212,0.072622199,North America
1.0,Sahara Desert crossing,11169,"7.590109','33.938211",2022-08-10,33.938211,7.590109,0.243776427,Northern Africa
2.0,Central Mediterranean,11178,"11.532884','36.20234",2022-08-14,36.20234,11.532884,0.751116235,Mediterranean
6.0,Caribbean to US,11179,"-106.610471','31.87612169",2022-08-15,31.87612169,-106.610471,0.115272346,North America
11.0,Central Mediterranean,11189,"12.225295','33.0350156",2022-08-13,33.0350156,12.225295,0.386397846,Mediterranean
6.0,Central Mediterranean,11190,"20.935586','32.7065101",2022-08-27,32.7065101,20.935586,0.911775783,Mediterranean
1.0,Western Mediterranean,11195,"0.312594','37.93439938",2022-08-28,37.93439938,0.312594,0.586459064,Mediterranean
8.0,Western Balkans,11196,"17.030619','47.58439805",2022-09-01,47.58439805,17.030619,0.884634548,Europe
37.0,Central Mediterranean,11197,"12.142747','32.98804394",2022-09-02,32.98804394,12.142747,0.078035548,Mediterranean
180.0,Türkiye-Europe land route,11209,"26.480625','41.670849",2022-07-07,41.670849,26.480625,0.748981616,Europe
1.0,Türkiye-Europe land route,11210,"26.618384','41.339151",2022-07-08,41.339151,26.618384,0.235515056,Europe
15.0,Central Mediterranean,11212,"10.691039','34.22145134",2022-09-04,34.22145134,10.691039,0.001141791,Mediterranean
6.0,Eastern Mediterranean,11216,"27.18532','37.70176877",2022-09-03,37.70176877,27.18532,0.380345573,Mediterranean
55.0,Western Africa / Atlantic route to the Canary Islands,11217,"-13.889064','28.26104543",2022-09-05,28.26104543,-13.889064,0.837181811,Northern Africa
61.0,Eastern Mediterranean,11218,"24.016126','35.48098868",2022-09-07,35.48098868,24.016126,0.322753344,Mediterranean
17.0,Central Mediterranean,11222,"11.283964','35.26735838",2022-09-08,35.26735838,11.283964,0.195088956,Mediterranean
26.0,Central Mediterranean,11233,"14.856567','36.70254743",2022-09-12,36.70254743,14.856567,0.953788992,Mediterranean
73.0,Eastern Mediterranean,11234,"28.319872','36.58069137",2022-09-13,36.58069137,28.319872,0.038702599,Mediterranean
34.0,Western Africa / Atlantic route to the Canary Islands,11235,"-12.050617','28.0969",2022-09-11,28.0969,-12.050617,0.889174727,Northern Africa
8.0,Caribbean to US,11240,"-82.098687','24.122296",2022-08-05,24.122296,-82.098687,0.990879511,Caribbean
117.0,Central Mediterranean,11250,"12.603636','35.48539",2022-09-12,35.48539,12.603636,0.13683389,Mediterranean
19.0,Central Mediterranean,11251,"14.083333','33.883333",2022-09-15,33.883333,14.083333,0.352839845,Mediterranean
59.0,Central Mediterranean,11252,"11.866667','34.35",2022-09-17,34.35,11.866667,0.76480124,Mediterranean
3.0,US-Mexico border crossing,11254,"-116.81952','32.558079",2022-09-16,32.558079,-116.81952,0.492644986,Central America
14.0,Eastern Mediterranean,11255,"26.274039','38.368356",2022-09-16,38.368356,26.274039,0.316627935,Mediterranean
13.0,Eastern Mediterranean,11256,"27.407107','36.985376",2022-09-15,36.985376,27.407107,0.273044399,Mediterranean
2.0,Darien Gap,11271,"-77.685067','8.64667",2022-09-19,8.64667,-77.685067,0.677407369,Central America
17.0,Darien Gap,11273,"-77.642953','8.451033",2022-09-21,8.451033,-77.642953,0.975843937,Central America
20.0,Eastern Mediterranean,11274,"35.856475','34.853756",2022-09-22,34.853756,35.856475,0.685776952,Mediterranean
49.0,Eastern Mediterranean,11275,"26.906206','37.136692",2022-09-22,37.136692,26.906206,0.626720477,Mediterranean
22.0,Central Mediterranean,11281,"11.032195','35.718372",2022-09-22,35.718372,11.032195,0.589572843,Mediterranean
50.0,Central Mediterranean,11289,"14.271473','32.65695147",2022-09-13,32.65695147,14.271473,0.918711405,Mediterranean
46.0,Eastern Mediterranean,11292,"26.428837','38.82267025",2022-09-23,38.82267025,26.428837,0.149574011,Mediterranean
15.0,Eastern Mediterranean,11293,"26.429888','39.4884389",2022-09-24,39.4884389,26.429888,0.199230351,Mediterranean
108.0,Central Mediterranean,11295,"11.475845','35.1462367",2022-06-29,35.1462367,11.475845,0.097844099,Mediterranean
10.0,Western Mediterranean,11299,"-0.483072','38.32142938",2022-09-25,38.32142938,-0.483072,0.213545584,Mediterranean
8.0,Central Mediterranean,11300,"18.342872','30.65639718",2022-09-28,30.65639718,18.342872,0.564117047,Mediterranean
8.0,US-Mexico border crossing,11305,"-103.306542','28.98337822",2022-09-12,28.98337822,-103.306542,0.955142096,Central America
5.0,US-Mexico border crossing,11309,"-100.630763','28.96967939",2022-09-25,28.96967939,-100.630763,0.798302097,North America
9.0,Caribbean to US,11312,"-81.73581','24.543914",2022-09-28,24.543914,-81.73581,0.671503561,North America
1.0,Western Africa / Atlantic route to the Canary Islands,11314,"-17.782911','26.33427",2022-10-02,26.33427,-17.782911,0.602591647,Northern Africa
3.0,US-Mexico border crossing,11315,"-100.411145','29.275346",2022-10-02,29.275346,-100.411145,0.246921322,North America
12.0,US-Mexico border crossing,11319,"-105.374513','31.115984",2022-09-23,31.115984,-105.374513,0.926220787,North America
28.0,Eastern Mediterranean,11321,"26.489914','39.20105159",2022-10-06,39.20105159,26.489914,0.351565717,Mediterranean
80.0,Eastern Mediterranean,11322,"23.080551','36.26991393",2022-10-05,36.26991393,23.080551,0.778365732,Mediterranean
38.0,Central Mediterranean,11329,"10.690813','35.846866",2022-09-20,35.846866,10.690813,0.372094834,Mediterranean
3.0,English Channel to the UK,11331,"3.517163','50.36343025",2022-03-25,50.36343025,3.517163,0.466359738,Europe
5.0,Dominican Republic to Puerto Rico,11337,"-69.891111','19.62253739",2022-10-01,19.62253739,-69.891111,0.256184548,Caribbean
195.0,Central Mediterranean,11350,"12.445911','32.81108859",2022-10-07,32.81108859,12.445911,0.383635705,Mediterranean
1.0,Western Mediterranean,11352,"-0.687245','35.83528587",2022-10-05,35.83528587,-0.687245,0.074056019,Mediterranean
1.0,Central Mediterranean,11360,"12.040695','37.752932",2022-10-12,37.752932,12.040695,0.900004239,Mediterranean
56.0,Western Africa / Atlantic route to the Canary Islands,11362,"-13.548415','28.312691",2022-10-11,28.312691,-13.548415,0.928950714,Northern Africa
104.0,Central Mediterranean,11367,"17.237609','39.088274",2022-10-14,39.088274,17.237609,0.70586811,Mediterranean
4.0,Darien Gap,11368,"-77.504163','8.531785",2022-09-27,8.531785,-77.504163,0.994087248,Central America
5.0,Eastern Mediterranean,11374,"29.61676457','36.15103311",2022-10-08,36.15103311,29.61676457,0.584240384,Mediterranean
12.0,US-Mexico border crossing,11375,"-98.11436485','26.79750624",2022-10-16,26.79750624,-98.11436485,0.749922344,North America
270.0,Central Mediterranean,11378,"12.61938','33.48478628",2022-10-09,33.48478628,12.61938,0.764205878,Mediterranean
88.0,Central Mediterranean,11379,"12.747263','32.7940903",2022-10-09,32.7940903,12.747263,0.763240917,Mediterranean
97.0,Central Mediterranean,11380,"12.801406','33.074714",2022-10-10,33.074714,12.801406,0.559935921,Mediterranean
4.0,Türkiye-Europe land route,11381,"26.35668876','41.24934686",2022-10-15,41.24934686,26.35668876,0.231051993,Western Asia
30.0,Western Africa / Atlantic route to the Canary Islands,11385,"-11.2988','28.74565827",2022-10-12,28.74565827,-11.2988,0.233899462,Northern Africa
8.0,Central Mediterranean,11386,"6.91567','36.88578621",2022-10-13,36.88578621,6.91567,0.360628064,Mediterranean
34.0,Central Mediterranean,11391,"12.761094','35.48787217",2022-10-20,35.48787217,12.761094,0.658558296,Mediterranean
70.0,Central Mediterranean,11392,"12.319262','35.54922167",2022-10-21,35.54922167,12.319262,0.891193542,Mediterranean
26.0,Central Mediterranean,11393,"12.111521','35.39901275",2022-10-23,35.39901275,12.111521,0.614377579,Mediterranean
15.0,Eastern Mediterranean,11398,"27.462329','36.97497603",2022-10-22,36.97497603,27.462329,0.718183732,Mediterranean
23.0,Caribbean to US,11410,"-83.146195','23.08707711",2022-10-29,23.08707711,-83.146195,0.322742117,Caribbean
3.0,Horn of Africa to Yemen crossing,11414,"43.414596','12.71285225",2022-10-29,12.71285225,43.414596,0.590253349,Western Asia
18.0,Western Mediterranean,11416,"-0.640909','35.74439176",2022-10-21,35.74439176,-0.640909,0.752947162,Mediterranean
4.0,Eastern Mediterranean,11418,"26.84606','37.53492285",2022-10-31,37.53492285,26.84606,0.492417748,Mediterranean
12.0,Eastern Mediterranean,11419,"24.62068','37.97500011",2022-11-01,37.97500011,24.62068,0.083670353,Mediterranean
12.0,Central Mediterranean,11420,"20.150057','31.44932155",2022-11-02,31.44932155,20.150057,0.398861267,Mediterranean
1.0,Central Mediterranean,11421,"13.743018','32.80980168",2022-10-30,32.80980168,13.743018,0.098195634,Mediterranean
18.0,Western Mediterranean,11422,"-2.355487','36.83208696",2022-10-31,36.83208696,-2.355487,0.876103206,Mediterranean
3.0,Western Mediterranean,11428,"-1.940411','36.53963252",2022-11-03,36.53963252,-1.940411,0.088054388,Mediterranean
7.0,Undetermined,11430,"-93.15388','16.74925148",2022-10-26,16.74925148,-93.15388,0.832952423,Central America
10.0,Central Mediterranean,11435,"9.6502','37.33043416",2022-11-07,37.33043416,9.6502,0.626290361,Mediterranean
36.0,Central Mediterranean,11437,"12.613548','35.47929202",2022-11-10,35.47929202,12.613548,0.362042214,Mediterranean
3.0,Sahara Desert crossing,11442,"0.907953','24.12023053",2022-11-15,24.12023053,0.907953,0.41017567,Northern Africa
7.0,Central Mediterranean,11444,"7.04483','37.34511677",2022-11-14,37.34511677,7.04483,0.52046326,Mediterranean
12.0,US-Mexico border crossing,11446,"-98.415362','26.33084267",2022-11-02,26.33084267,-98.415362,0.203718478,North America
4.0,Caribbean to US,11449,"-74.119367','20.9424088",2022-11-02,20.9424088,-74.119367,0.133679664,Caribbean
3.0,US-Mexico border crossing,11455,"-101.229098','27.24400058",2022-11-08,27.24400058,-101.229098,0.564057586,Central America
15.0,Caribbean to US,11462,"-82.144394','23.17584326",2022-11-02,23.17584326,-82.144394,0.33999648,Caribbean
4.0,US-Mexico border crossing,11463,"-100.886663','25.59110356",2022-11-11,25.59110356,-100.886663,0.503349202,Central America
10.0,Caribbean to US,11466,"-81.187598','23.515965",2022-11-20,23.515965,-81.187598,0.859458059,North America
10.0,Eastern Mediterranean,11467,"27.2878','36.8926",2022-11-16,36.8926,27.2878,0.531858986,Europe
